CG_ID	P1_1	P2_1	HYB_1_P1	HYB_1_P2	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj	max_tissue
CG15514	121	114	196	84	0.0859732231098528	1.22239242133645	51.8223842547837	FBgn0039712	CG15514	0.262	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.871137388270713	2.7165739298684e-10	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15523	169	109	161	105	0.632695111505258	0.616671360448494	97.4673818770875	FBgn0039727	CG15523	0.606	Bilateria	non_HKs	0	non_TS_non_HK	0.00297904490386588	0.00379163181485437	RAL_testis.4
CG15524	51	32	64	23	0.672425341971496	1.47643804394299	64.7432551037591	FBgn0039731	Sas-6	0.494	Eukaryota	non_HKs	0	non_TS_non_HK	0.150137324059983	9.45889084692477e-05	Adult_Mated_Male_4_days_Post.eclosion_Testes.1
CG15525	84	67	93	28	0.326228232320988	1.73180388905043	55.1990558929952	FBgn0039732	CG15525	0.364	Eukaryota	non_HKs	0	non_TS_non_HK	0.404724411368402	2.97479831968392e-08	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15532	218	147	162	91	0.568511979940562	0.832055362685928	75.9452642818042	FBgn0010113	hdc	0.438	Bilateria	HK	1.343815532	non_TS_HK	0.00198122864505521	7.25067860716192e-05	ML.DmBG3.c2
CG15535	65	69	63	67	-0.0861566437497146	-0.0888092669578559	97.0997502858	FBgn0039764	CG15535	0.32	Bilateria	non_HKs	0	non_TS_non_HK	0.925716991280637	0.907199844143337	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG1554	821	719	771	692	0.191390451338507	0.15595882227831	81.4872535111324	FBgn0003277	RpII215	0.268	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0450798687408533	0.115690913824748	S1_cell_line
CG15544	90	24	82	51	1.90689059560852	0.685126662646588	35.9289968823803	FBgn0039804	CG15544	0.828	Pan-drosophilid	non_HKs	0	TS	7.5748388164623e-09	0.0334773190476226	WPP_Fat_Body.1
CG15561	56	49	41	40	0.192645077942396	0.0356239097307212	18.4919906136265	FBgn0039829	CG15561	0.488	Eukaryota	non_HKs	0	non_TS_non_HK	0.77105363378727	1	WPP_Fat_Body
CG1558	72	85	63	61	-0.239465934695389	0.0465425859370302	13.9956190244432	FBgn0027259	Kmn1	0.407	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.579284732127083	0.990373468075627	embryos_4.6_hr
CG1559	212	284	196	225	-0.421826664941483	-0.199071347101829	47.1926892363347	FBgn0030354	Upf1	0.319	Eukaryota	non_HKs	0	non_TS_non_HK	0.00902374400529895	0.338317610612066	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG1560	751	666	645	642	0.17329073044301	0.00672586318831342	3.88125964448246	FBgn0004657	mys	0.255	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0934305222039175	1	mbn2_cell_line.1
CG15601	64	65	43	56	-0.0223678130284544	-0.381090167355506	51.51172171144	FBgn0030673	CG15601	0.572	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1	0.414104070496145	L3_Salivary_Glands
CG15611	38	67	47	41	-0.818161677014187	0.197036847059554	16.2540090605794	FBgn0034194	CG15611	0.575	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.0297787929153612	0.764806722022259	S3_cell_line
CG15618	246	249	256	234	-0.0174874267288411	0.129635280416596	46.8406644948375	FBgn0031077	CG15618	0.583	Eukaryota	non_HKs	0	non_TS_non_HK	0.991537928355551	0.547409493080118	S2R._cell_line.1
CG15626	23	23	37	21	0	0.817135942850189	50	FBgn0031635	tank	0.245	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.129781816208917	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15667	212	246	192	214	-0.214594050776041	-0.156504485679991	72.930486709217	FBgn0026369	Sara	0.256	Bilateria	non_HKs	0	non_TS_non_HK	0.299059657692534	0.496817326270174	WPP_Fat_Body
CG15669	134	138	137	142	-0.0424352663203966	-0.0517150365441553	84.7859666822648	FBgn0043070	MESK2	0.388	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.957560785319944	0.919245978788023	RAL_testis.4
CG15671	90	91	93	93	-0.0159415438690215	0	0	FBgn0000395	cv-2	0.451	Diptera	non_HKs	0	non_TS_non_HK	1	1	WPP_Fat_Body.1
CG1569	133	141	95	91	-0.0842689168976039	0.0620609681322517	29.7810423013022	FBgn0003268	rod	0.436	Bilateria	non_HKs	0	non_TS_non_HK	0.855404081367742	0.929309504695309	ML.DmD11_cell_line
CG15693	1979	1978	2030	2028	0.000729186288401232	0.00142207506919792	67.2387411823396	FBgn0019936	RpS20	0.148	Cellular_Organisms	non_HKs	0	non_TS_non_HK	1	1	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.2
CG15706	144	129	156	93	0.158697746019058	0.746243407754217	55.9491320497856	FBgn0034093	CG15706	0.508	Diptera	non_HKs	0	non_TS_non_HK	0.634869531216796	0.000509254191484859	WPP_Salivary_Glands
CG15717	242	205	234	172	0.239383137769148	0.444099964881307	68.447668180231	FBgn0030451	CG15717	0.646	Diptera	non_HKs	0	TS	0.235779642420918	0.0109053867032188	larval_fat
CG1572	82	60	37	44	0.450661409009565	-0.249978253008347	26.296396171057	FBgn0030309	CG1572	0.354	Diptera	non_HKs	0	non_TS_non_HK	0.213129275637887	0.692912038243216	S1_cell_line
CG15735	226	260	198	211	-0.202188850613267	-0.0917425686275755	45.3746921995489	FBgn0030364	CG15735	0.197	Diptera	non_HKs	0	non_TS_non_HK	0.318145027963729	0.733069088568068	WPP.2_days_CNS
CG15736	349	370	283	236	-0.0842982343066599	0.262015193470041	43.0713243333928	FBgn0043001	Chrac-16	0.437	Eukaryota	non_HKs	0	non_TS_non_HK	0.692789006206361	0.119566962613984	embryos_6.8_hr
CG15738	55	57	49	48	-0.0515303006400821	0.0297473433940519	26.7933769533578	FBgn0030352	sicily	0.517	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.989244229850488	1	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15743	319	276	277	261	0.2088881569867	0.0858361694793039	41.0919272387324	FBgn0030465	CG15743	0.541	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.228443790675721	0.703141668495116	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.1
CG15744	386	329	323	328	0.230513263532839	-0.0221616499241588	8.06357409346003	FBgn0030466	CG15744	0.436	Bilateria	non_HKs	0	non_TS_non_HK	0.122421619823534	0.957685185185731	embryos__2.4_hr.1
CG15747	108	92	81	74	0.231325546106456	0.130396637255675	56.3693199693848	FBgn0030474	CG15747	0.374	Eukaryota	non_HKs	0	non_TS_non_HK	0.52333409787328	0.793888747340003	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG1575	181	246	185	192	-0.442668618256035	-0.0535810402048441	12.1040972852188	FBgn0029999	CG1575	0.371	Eukaryota	non_HKs	0	non_TS_non_HK	0.0116809855710609	0.883866728363616	GM2_cell_line
CG15757	430	227	341	298	0.921644362298545	0.194459408562011	21.0991806076952	FBgn0030494	Cpr12A	0.857	Pan-drosophilid	non_HKs	0	TS	6.2919509669679e-14	0.21764048441212	pupae_12_hr_after_WPP.1
CG15765	30	40	46	70	-0.415037499278844	-0.605721060887954	76.0569494170894	FBgn0029814	CG15765	0.791	Diptera	non_HKs	0	TS	0.515825489867249	0.0951657884117917	L3_CNS
CG15771	93	106	74	112	-0.188761643455168	-0.597901556428654	59.3720888955661	FBgn0029801	CG15771	0.497	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.633035872038097	0.025494433629135	L3_Fat_body
CG1578	305	274	250	216	0.154633349489722	0.210896782498619	78.940190289181	FBgn0030336	CG1578	0.326	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.431630821073622	0.268381415257287	adult_female_5_days_after_eclosion.6
CG15784	161	237	166	154	-0.557826370783642	0.108252890652023	13.980162177195	FBgn0029766	CG15784	0.583	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00139285735145956	0.718430645702304	X1182.4H_cell_line
CG15792	519	443	428	404	0.228427839802862	0.0832555036493523	36.4471789958717	FBgn0265434	zip	0.285	Eukaryota	HK	15.67459614	non_TS_HK	0.0639405709053314	0.625220699124191	WPP_Salivary_Glands
CG15793	38	63	51	38	-0.729352410056331	0.42449782852791	26.8950706991139	FBgn0010269	Dsor1	0.379	Eukaryota	non_HKs	0	non_TS_non_HK	0.0672569937901117	0.380962004372582	Adult_Virgin_Female_4_days_Post.eclosion_Ovaries.1
CG15814	168	162	137	88	0.0524674198941355	0.638600464323229	52.1419933201463	FBgn0030873	CG15814	0.269	Eukaryota	non_HKs	0	non_TS_non_HK	0.920666968739308	0.00647343345259295	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15817	138	115	104	86	0.263034405833794	0.274174963438994	96.0953552178205	FBgn0028476	Usp1	0.39	Diptera	non_HKs	0	non_TS_non_HK	0.365050514347892	0.400027877803258	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG1582	103	58	81	58	0.828519532055646	0.481869007757053	58.1602471774544	FBgn0030246	CG1582	0.426	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00363750255727563	0.156514368512855	RAL_testis.4
CG1583	34	37	39	39	-0.12199052437861	0	0	FBgn0030013	GIIIspla2	0.472	Bilateria	non_HKs	0	non_TS_non_HK	0.937041567810562	1	L3_Fat_body.1
CG15860	107	81	112	103	0.401616983516522	0.120854394874386	30.0919532376832	FBgn0060296	pain	0.537	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.195517707249178	0.757172528548829	BG3C2_7hr_20E
CG15871	211	189	176	180	0.158856764486113	-0.0324214776923775	14.4933027681452	FBgn0030552	mRpL38	0.307	Bilateria	non_HKs	0	non_TS_non_HK	0.530563141368768	0.957220806894075	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15891	43	35	39	37	0.296981737757132	0.0759488532332984	25.5735769501789	FBgn0029860	CG15891	0.439	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.664534882854326	0.977668513333099	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15896	54	51	48	35	0.082462160191973	0.45567948377619	54.9742114735953	FBgn0029858	CG15896	0.794	Bilateria	non_HKs	0	TS	0.951434438816702	0.359199209030157	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15897	86	98	94	91	-0.18844508941311	0.0467942114789412	16.5917202837183	FBgn0029857	wuho	0.317	Eukaryota	non_HKs	0	non_TS_non_HK	0.653750977016943	0.961444750931679	S1_cell_line
CG15905	365	211	348	451	0.790653465060194	-0.374040127406653	24.3083077062484	FBgn0034462	CG15905	0.896	Pan-drosophilid	non_HKs	0	TS	3.13242616147381e-09	0.0017368060661199	pupae_24_hrs_after_WPP
CG1591	218	241	194	176	-0.144705011453035	0.14048122354983	33.0025753031434	FBgn0029133	REG	0.254	Eukaryota	non_HKs	0	non_TS_non_HK	0.541970571895113	0.580840159610721	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG15922	38	34	24	21	0.160464672193246	0.192645077942396	85.686495489408	FBgn0040575	CG15922	0.404	Diptera	non_HKs	0	non_TS_non_HK	0.890051984263466	0.891119366408503	RAL_testis.2
CG15923	99	93	117	87	0.0901978089715782	0.427421223734676	55.898021409578	FBgn0038814	CG15923	0.487	Eukaryota	non_HKs	0	non_TS_non_HK	0.887636869854724	0.117067216408446	ML.DmBG1.c1_cell_line
CG15929	76	88	81	64	-0.211504105193712	0.339850002884625	38.13380107924	FBgn0029800	lin-52	0.355	Bilateria	non_HKs	0	non_TS_non_HK	0.628181045265062	0.353950209271094	ML.DmD11_cell_line
CG1594	356	378	304	337	-0.086508993254675	-0.148677267738273	70.5147788146363	FBgn0004864	hop	0.361	Bilateria	non_HKs	0	non_TS_non_HK	0.67441646184898	0.385591894342047	embryos_0.2_hr.1
CG1597	249	261	215	237	-0.0679040645018036	-0.140550399308799	65.9252121716186	FBgn0030289	GCS1	0.354	Eukaryota	non_HKs	0	non_TS_non_HK	0.821641875319947	0.524310253585768	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG1607	768	509	673	441	0.593440654645461	0.609827849052797	97.3831362599038	FBgn0039844	CG1607	0.618	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	TS	1.15325224959047e-11	6.19179789346718e-11	WPP_Fat_Body.2
CG1609	130	67	106	65	0.956278622570682	0.705552641534745	73.7810743523752	FBgn0019990	Gcn2	0.275	Eukaryota	non_HKs	0	non_TS_non_HK	9.48556186441487e-05	0.0098669037222616	adult_female_5_days_after_eclosion.6
CG1619	71	72	44	48	-0.0201778819376302	-0.125530882083859	54.3697034506553	FBgn0001206	Hmr	0.508	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1	0.882502995753881	embryos__2.4_hr.1
CG1622	231	250	263	242	-0.114035243246029	0.120055752017708	33.9000013241115	FBgn0030468	CG1622	0.39	Eukaryota	non_HKs	0	non_TS_non_HK	0.650507807485086	0.577397747591446	S3_cell_line.1
CG1632	63	64	57	56	-0.0227200765000835	0.0255350921071375	34.6049625789826	FBgn0030027	CG1632	0.806	Diptera	non_HKs	0	TS	1	1	pupae_2_days_after_WPP.1
CG1633	1274	1421	1071	967	-0.15754127698648	0.147370685273415	32.583758425656	FBgn0040309	Jafrac1	0.28	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0253174474723181	0.0711142489493141	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Digestive_System
CG1634	776	881	598	667	-0.183085366733286	-0.15754127698648	86.0479894146767	FBgn0264975	Nrg	0.386	Bilateria	non_HKs	0.542388469	non_TS_non_HK	0.046936748260986	0.145886942959807	WPP.2_days_CNS
CG1636	102	78	74	74	0.387023123109247	0	0	FBgn0030030	CG1636	0.413	Diptera	non_HKs	0	non_TS_non_HK	0.231254438200258	1	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Carcass
CG1637	55	39	50	37	0.495957494662411	0.434402824145775	87.5887205699885	FBgn0030245	CG1637	0.413	Eukaryota	non_HKs	0	non_TS_non_HK	0.295724303704512	0.374528867334706	adult_fat.1
CG1639	89	76	63	75	0.227805917522812	-0.251538766995964	34.4157151834065	FBgn0001491	l(1)10Bb	0.329	Eukaryota	non_HKs	0	non_TS_non_HK	0.591264614050514	0.553964025359717	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG1640	553	407	435	397	0.44225068596846	0.131876393593133	29.8193757018928	FBgn0030478	CG1640	0.376	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	3.34536450480881e-05	0.376610354860374	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Digestive_System
CG1643	64	81	50	77	-0.339850002884625	-0.622930350920177	68.7552974416493	FBgn0029943	Atg5	0.393	Eukaryota	non_HKs	0	non_TS_non_HK	0.391066253477027	0.0663135819423897	WPP_Salivary_Glands.1
CG1646	153	107	156	84	0.515920856291505	0.893084796083488	70.3078673381212	FBgn0039600	CG1646	0.297	Eukaryota	non_HKs	0	non_TS_non_HK	0.0263252633821512	3.22408404404709e-05	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG1647	83	79	61	67	0.0712586831698219	-0.135351852894886	39.5809180380007	FBgn0039602	CG1647	0.348	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.937041567810562	0.815353242499538	adult_female_5_days_after_eclosion.6
CG1651	320	304	313	261	0.0740005814437768	0.262112850362734	58.2181755609106	FBgn0011747	Ank	0.225	Cellular_Organisms	HK	2.514519745	non_TS_HK	0.766327170895967	0.096924932977833	L3_Salivary_Glands
CG1655	31	38	36	22	-0.29373120305671	0.710493382805015	41.4349995619076	FBgn0030242	sofe	0.678	mel-group	non_HKs	0	TS	0.703242823980857	0.203441614565813	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG1657	150	134	153	112	0.162729500038108	0.450032920635048	61.0349572466623	FBgn0030286	CG1657	0.456	Bilateria	non_HKs	0	non_TS_non_HK	0.614460681929903	0.0480619523769155	GM2_cell_line
CG1659	258	305	194	223	-0.241438177026994	-0.200987057733177	83.2457651097595	FBgn0025549	unc-119	0.3	Eukaryota	non_HKs	0	non_TS_non_HK	0.161605730540053	0.335236741889375	L3_CNS
CG1660	103	127	81	107	-0.302184159588947	-0.401616983516522	80.1551018580785	FBgn0030480	Tim9a	0.372	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.308384107286612	0.16867408760636	RAL_testis.2
CG1664	260	231	208	183	0.170618771612397	0.18473987985705	92.8990052903535	FBgn0003321	sbr	0.302	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.423480147151789	0.410820512260396	RAL_testis.4
CG1666	161	207	168	116	-0.362570079384708	0.534336427651188	37.3337338268161	FBgn0001565	Hlc	0.208	Eukaryota	non_HKs	0	non_TS_non_HK	0.0743153311945714	0.010905179512243	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.1
CG16700	31	40	24	26	-0.367731784500487	-0.115477217419936	31.4025662961921	FBgn0030816	CG16700	0.51	Eukaryota	non_HKs	0	non_TS_non_HK	0.583903019932568	0.964156740726182	embryos_20.22_hr
CG16707	339	723	104	1196	-1.09271037381477	-3.52356195605701	59.1756338956505	FBgn0045823	vsg	0.368	Eukaryota	non_HKs	0	non_TS_non_HK	1.3120597098361e-30	3.63314705008232e-233	L3_Fat_body
CG16718	79	40	59	30	0.981852653289741	0.975752453753323	99.3787051941064	FBgn0038721	subdued	0.452	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00336343802336803	0.0122653118346342	L3_Fat_body.1
CG16721	137	119	151	121	0.203214319652583	0.319541502050484	73.3114154449707	FBgn0029820	CG16721	0.465	Eukaryota	non_HKs	0	non_TS_non_HK	0.523132538984754	0.188097503697751	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16725	131	85	106	78	0.624032065399749	0.442518235700951	70.912739943496	FBgn0036641	Smn	0.541	Bilateria	non_HKs	0	non_TS_non_HK	0.0127091077481609	0.125942351557068	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16728	327	246	310	220	0.410632320158843	0.494764691749578	85.4667821071193	FBgn0033539	Git	0.225	Bilateria	non_HKs	0	non_TS_non_HK	0.00567412713742231	0.000671626937791328	ML.DmD17.c3_cell_line
CG1673	55	157	70	79	-1.51326103536697	-0.174497731232137	11.5312379790325	FBgn0030482	CG1673	0.431	Cellular_Organisms	non_HKs	0	non_TS_non_HK	3.79225530531659e-11	0.697522876676131	Adult_Mated_Female_4_days_Post.eclosion_Heads.1
CG16733	141	36	138	108	1.96962635095648	0.3536369546147	17.9545198734252	FBgn0037665	St2	0.892	Cellular_Organisms	non_HKs	0	TS	2.36894065221247e-14	0.161741785827214	pupae_2_days_after_WPP.1
CG16734	29	33	24	21	-0.186413124230881	0.192645077942396	33.6966892866904	FBgn0037667	CG16734	0.448	Diptera	non_HKs	0	non_TS_non_HK	0.877428330598598	0.891119366408503	RAL_testis.2
CG16742	68	62	67	39	0.133266530863464	0.780686971595524	54.6658440994386	FBgn0034529	FAM21	0.385	Eukaryota	non_HKs	0	non_TS_non_HK	0.847207935201364	0.0315246779811856	adult_female_5_days_after_eclosion.6
CG16747	1143	913	971	853	0.324138638230256	0.186925554100902	57.6683961904341	FBgn0014184	Oda	0.265	Bilateria	HK	28.2606479	non_TS_HK	5.95493162142304e-06	0.0242375370409242	malphigian_tubules
CG16757	52	58	35	76	-0.15754127698648	-1.11864449649862	53.7875093160017	FBgn0010905	Spn	0.328	Bilateria	HK	2.33891855	non_TS_HK	0.828213765918563	0.000775472838603911	BG3C2_7hr_20E
CG1676	46	37	41	32	0.314108590428063	0.357552004618084	89.1661071043781	FBgn0031114	cactin	0.407	Eukaryota	non_HKs	0	non_TS_non_HK	0.619630972695017	0.553964025359717	S1_cell_line
CG1677	827	852	811	744	-0.0429661010545636	0.124399293109242	42.6368572125464	FBgn0029941	CG1677	0.338	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.77105363378727	0.21459987499094	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG16784	52	78	67	119	-0.584962500721156	-0.828728572850171	77.2711152199976	FBgn0003141	pr	0.347	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.100023258315823	0.0010110634824281	adult_fat
CG16786	359	158	318	180	1.18405928564595	0.821029858954681	69.3402660582809	FBgn0034974	CG16786	0.768	Diptera	non_HKs	0	TS	2.16962363776129e-17	8.58298993903957e-09	pupae_3_days_after_WPP.1
CG16787	21	27	22	19	-0.362570079384708	0.211504105193712	26.9233643479457	FBgn0034940	CG16787	0.374	Bilateria	non_HKs	0	non_TS_non_HK	0.703242823980857	0.882674001617857	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16788	98	99	133	145	-0.0146467759644013	-0.124626654513745	53.1215618280465	FBgn0037707	RnpS1	0.46	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.696133610948067	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG16791	305	220	335	214	0.471305718925589	0.646550298943988	78.6753867048106	FBgn0038881	CG16791	0.461	Bilateria	non_HKs	0.169008793	non_TS_non_HK	0.00198550227953816	2.62739498439103e-06	WPP.2_days_CNS
CG16792	234	295	257	232	-0.334206424665799	0.147643554066306	23.454340096229	FBgn0000426	SmF	0.316	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0413383445641649	0.475504433723938	mbn2_cell_line
CG16807	214	185	215	202	0.210085525884835	0.0899813668376656	42.8308263782969	FBgn0036621	roq	0.302	Bilateria	non_HKs	0	non_TS_non_HK	0.358009226909406	0.734813709920603	WPP_Salivary_Glands.1
CG1681	118	97	89	97	0.282730207174713	-0.12417941122073	23.3820328223455	FBgn0030484	GstT4	0.456	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.372978527802367	0.774846874055677	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Digestive_System
CG16833	45	33	54	26	0.447458976971221	1.05444778402238	63.4660263104624	FBgn0026147	CG16833	0.562	Diptera	non_HKs	0	non_TS_non_HK	0.431630821073622	0.01054314419429	RAL_testis.4
CG16838	134	139	104	63	-0.052851882265735	0.723159794641176	48.2372969580605	FBgn0036574	elg1	0.509	Bilateria	non_HKs	0	non_TS_non_HK	0.935447009119448	0.00881650661830817	embryos_0.2_hr.1
CG1685	245	251	232	216	-0.0349056149482014	0.103093492964104	42.7609526751725	FBgn0015527	peng	0.368	Eukaryota	non_HKs	0	non_TS_non_HK	0.940134277056649	0.670245043363915	S2R._cell_line.1
CG16865	37	27	58	19	0.454565863465481	1.61005348168399	58.2183892237492	FBgn0028919	CG16865	0.565	Eukaryota	non_HKs	0	non_TS_non_HK	0.491768236176189	7.41395243689115e-05	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16868	393	358	323	284	0.13456972499435	0.185643235189243	78.4242090216252	FBgn0034498	CG16868	0.381	Bilateria	non_HKs	0	non_TS_non_HK	0.433894312011888	0.263600998935858	embryos_0.2_hr.1
CG16892	227	228	203	178	-0.00634152687382671	0.189602486218778	49.1775924713163	FBgn0030122	CG16892	0.291	Diptera	non_HKs	0	non_TS_non_HK	1	0.402298923494863	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16896	143	142	125	116	0.0101242172737073	0.107803289534515	52.4635246512769	FBgn0035073	CG16896	0.377	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.774061846071137	WPP_Fat_Body
CG16901	255	266	182	181	-0.0609289986423316	0.00794875311549105	10.3463682600145	FBgn0263396	sqd	0.253	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	HK	23.6808162	non_TS_HK	0.847207935201364	1	Kc167_cell_line.1
CG16910	72	66	69	49	0.125530882083859	0.493814612662961	57.280543053347	FBgn0041205	key	0.216	Diptera	non_HKs	0	non_TS_non_HK	0.854155114373038	0.190940130681271	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16916	520	490	507	443	0.085729874025884	0.194679048448322	64.1175733295345	FBgn0028686	Rpt3	0.226	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.601904760335684	0.114736072550585	mbn2_cell_line.1
CG1692	134	147	78	126	-0.133583154378592	-0.691877704637668	55.3425899453202	FBgn0002641	mal	0.419	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.704811522605265	0.0048544885130151	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Digestive_System
CG16928	107	126	120	65	-0.23581293709877	0.884522782580064	44.1189630880913	FBgn0020270	mre11	0.377	Eukaryota	non_HKs	0	non_TS_non_HK	0.463106528766496	0.000422246104216877	Kc167.R2.24h_20E
CG16932	94	90	76	84	0.0627357553479627	-0.144389909335175	41.07639035295	FBgn0035060	Eps-15	0.423	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.940794599587906	0.752180373485015	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG16935	134	100	138	72	0.422233000683048	0.938599455335857	64.5100650738386	FBgn0033883	CG16935	0.421	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.108065062144102	4.93230444429902e-05	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16936	148	98	145	82	0.594743521513741	0.822357085396851	78.3219117563715	FBgn0027590	GstE12	0.306	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0106714454039869	0.000239601747681172	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16940	46	57	43	31	-0.309328058107729	0.472068444315223	37.6610806344176	FBgn0035111	CG16940	0.439	Eukaryota	non_HKs	0	non_TS_non_HK	0.563225708928115	0.378341417731739	RAL_testis.4
CG16941	167	176	125	131	-0.0757273261632451	-0.0676387168753632	89.3187707823655	FBgn0266917	CG16941	0.241	Eukaryota	non_HKs	0	non_TS_non_HK	0.851001387778113	0.882502995753881	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG16944	2783	3613	2808	2782	-0.376556346100836	0.0134205157623214	3.32687233648338	FBgn0003360	sesB	0.287	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	32.52476258	non_TS_HK	1.78792381530128e-23	0.873458126999258	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Carcass
CG16952	280	247	261	241	0.180915785360289	0.115016660339923	63.5746958790081	FBgn0030701	CG16952	0.253	Bilateria	non_HKs	0	non_TS_non_HK	0.360384907840971	0.60163603881887	S1_cell_line
CG16953	61	54	29	39	0.175849835399418	-0.427421223734676	41.4693338486067	FBgn0038809	CG16953	0.297	Diptera	non_HKs	0	non_TS_non_HK	0.783472185634035	0.472141342721383	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.4
